iter	Passed	Remaining
4772	528539	25142
4773	528668	25032
4774	528794	24922
4775	528909	24811
4776	529035	24701
4777	529149	24590
4778	529268	24480
4779	529384	24370
4780	529505	24259
4781	529628	24149
4782	529746	24039
4783	529875	23929
4784	529987	23818
4785	530114	23708
4786	530237	23598
4787	530351	23487
4788	530460	23376
4789	530584	23266
4790	530704	23155
4791	530822	23045
4792	530941	22935
4793	531063	22824
4794	531182	22714
4795	531308	22604
4796	531428	22493
4797	531555	22383
4798	531677	22273
4799	531785	22162
4800	531904	22051
4801	532036	21941
4802	532165	21831
4803	532284	21721
4804	532407	21611
4805	532532	21500
4806	532644	21389
4807	532762	21279
4808	532885	21169
4809	533008	21058
4810	533127	20948
4811	533245	20837
4812	533361	20727
4813	533472	20616
4814	533590	20505
4815	533715	20395
4816	533841	20285
4817	533951	20174
4818	534077	20063
4819	534207	19953
4820	534333	19843
4821	534439	19732
4822	534553	19621
4823	534674	19511
4824	534800	19400
4825	534911	19290
4826	535029	19179
4827	535146	19068
4828	535256	18957
4829	535370	18847
4830	535479	18736
4831	535587	18625
4832	535700	18514
4833	535812	18403
4834	535928	18292
4835	536047	18182
4836	536165	18071
4837	536284	17961
4838	536408	17850
4839	536529	17740
4840	536648	17629
4841	536780	17519
4842	536905	17408
4843	537016	17298
4844	537124	17187
4845	537248	17076
4846	537370	16966
4847	537493	16855
4848	537618	16745
4849	537738	16634
4850	537851	16523
4851	537970	16413
4852	538096	16302
4853	538227	16192
4854	538355	16081
4855	538474	15971
4856	538599	15860
4857	538715	15749
4858	538831	15639
4859	538955	15528
4860	539077	15418
4861	539202	15307
4862	539324	15196
4863	539454	15086
4864	539571	14975
4865	539697	14865
4866	539797	14754
4867	539917	14643
4868	540028	14532
4869	540145	14421
4870	540260	14310
4871	540374	14199
4872	540499	14089
4873	540623	13978
4874	540745	13868
4875	540850	13757
4876	540974	13646
4877	541093	13535
4878	541217	13425
4879	541343	13314
4880	541461	13203
4881	541588	13093
4882	541717	12982
4883	541837	12871
4884	541946	12760
4885	542073	12650
4886	542187	12539
4887	542310	12428
4888	542422	12317
4889	542546	12207
4890	542666	12096
4891	542789	11985
4892	542906	11874
4893	543031	11764
4894	543158	11653
4895	543285	11542
4896	543398	11431
4897	543515	11320
4898	543640	11210
4899	543755	11099
4900	543875	10988
4901	543990	10877
4902	544117	10766
4903	544234	10656
4904	544360	10545
4905	544478	10434
4906	544606	10323
4907	544724	10212
4908	544840	10101
4909	544957	9991
4910	545066	9880
4911	545196	9769
4912	545324	9658
4913	545449	9547
4914	545568	9436
4915	545692	9326
4916	545815	9215
4917	545938	9104
4918	546050	8993
4919	546178	8882
4920	546294	8771
4921	546409	8660
4922	546532	8549
4923	546650	8439
4924	546773	8328
4925	546896	8217
4926	547018	8106
4927	547144	7995
4928	547272	7884
4929	547398	7773
4930	547513	7662
4931	547635	7552
4932	547747	7441
4933	547861	7329
4934	547979	7219
4935	548091	7107
4936	548208	6996
4937	548336	6886
4938	548445	6775
4939	548558	6664
4940	548662	6552
4941	548785	6441
4942	548910	6331
4943	549023	6219
4944	549140	6108
4945	549255	5997
4946	549364	5886
4947	549488	5775
4948	549600	5664
4949	549702	5553
4950	549827	5442
4951	549956	5331
4952	550061	5220
4953	550193	5109
4954	550305	4998
4955	550425	4887
4956	550549	4776
4957	550655	4665
4958	550772	4554
4959	550894	4443
4960	551001	4332
4961	551121	4221
4962	551231	4110
4963	551350	3999
4964	551460	3888
4965	551586	3777
4966	551713	3666
4967	551831	3555
4968	551947	3444
4969	552053	3332
4970	552177	3221
4971	552303	3110
4972	552427	2999
4973	552539	2888
4974	552654	2777
4975	552772	2666
4976	552889	2555
4977	553005	2444
4978	553107	2333
4979	553223	2222
4980	553344	2111
4981	553448	2000
4982	553563	1888
4983	553678	1777
4984	553805	1666
4985	553921	1555
4986	554042	1444
4987	554159	1333
4988	554281	1222
4989	554406	1111
4990	554527	1000
4991	554637	889
4992	554765	777
4993	554884	666
4994	555006	555
4995	555107	444
4996	555220	333
4997	555334	222
4998	555465	111
4999	555594	0
