iter	R2	RMSE
2702	0.9977631638	760.0394154
2703	0.9977645371	759.806055
2704	0.9977658062	759.5903475
2705	0.99776857	759.1203798
2706	0.9977694199	758.9758041
2707	0.9977768063	757.718113
2708	0.9977806404	757.0644634
2709	0.9977810319	756.9976768
2710	0.9977847084	756.3703027
2711	0.9977853642	756.2583413
2712	0.9977901044	755.4485588
2713	0.9977912611	755.2508311
2714	0.9977933149	754.8996097
2715	0.9977939935	754.7835276
2716	0.9977995195	753.8375747
2717	0.9978024589	753.3339133
2718	0.9978087553	752.2539216
2719	0.9978099861	752.0426225
2720	0.9978136029	751.4213758
2721	0.9978149131	751.1961908
2722	0.997815673	751.0655668
2723	0.9978160719	750.9969847
2724	0.9978204295	750.2473738
2725	0.9978217274	750.0239536
2726	0.9978222596	749.9323204
2727	0.997823888	749.6518918
2728	0.9978252894	749.4104696
2729	0.9978284843	748.8597789
2730	0.997832077	748.2400401
2731	0.9978335932	747.9783548
2732	0.9978344945	747.8227466
2733	0.9978368352	747.4184631
2734	0.9978376003	747.2862697
2735	0.9978420442	746.518015
2736	0.9978422713	746.4787354
2737	0.9978520987	744.7768776
2738	0.9978545136	744.3580664
2739	0.9978555664	744.1754279
2740	0.9978600455	743.3978254
2741	0.9978620838	743.0437091
2742	0.9978704162	741.5943112
2743	0.9978724789	741.2350694
2744	0.9978747232	740.8440107
2745	0.9978763531	740.5598689
2746	0.9978803836	739.8567743
2747	0.9978835002	739.3126438
2748	0.9978836269	739.2905143
2749	0.9978844606	739.1448964
2750	0.9978860162	738.8730932
2751	0.9978876204	738.5926907
2752	0.99788934	738.2919958
2753	0.9978911947	737.9675389
2754	0.9978915928	737.8978916
2755	0.9978944713	737.3940062
2756	0.9978963699	737.0614653
2757	0.9978992087	736.5639798
2758	0.99790274	735.9446521
2759	0.9979063825	735.305296
2760	0.9979096718	734.7274471
2761	0.9979121993	734.2831187
2762	0.997913521	734.0506592
2763	0.997914531	733.8729624
2764	0.9979226317	732.4462647
2765	0.9979243757	732.1387497
2766	0.9979262533	731.807534
2767	0.9979270572	731.6656801
2768	0.9979273809	731.6085466
2769	0.9979295535	731.2249936
2770	0.9979315238	730.8769834
2771	0.9979368972	729.9270416
2772	0.9979400136	729.3755418
2773	0.9979436284	728.7353236
2774	0.9979437871	728.7072076
2775	0.9979446053	728.5621946
2776	0.9979459466	728.3244454
2777	0.9979512751	727.3791363
2778	0.9979533379	727.0128696
2779	0.9979541278	726.8725587
2780	0.9979564688	726.4565735
2781	0.9979607031	725.7035457
2782	0.9979641389	725.0919632
2783	0.9979671971	724.5471603
2784	0.9979734176	723.4377351
2785	0.9979744776	723.2485012
2786	0.9979761442	722.9508982
2787	0.9979789371	722.4519044
2788	0.9979827644	721.7675104
2789	0.9979845861	721.4415469
2790	0.9979871628	720.9802171
2791	0.997992313	720.0572487
2792	0.9979956595	719.4568788
2793	0.997999072	718.8441561
2794	0.9980010462	718.4894469
2795	0.9980021042	718.2992903
2796	0.9980044263	717.8817464
2797	0.9980046101	717.8486714
2798	0.9980078273	717.269754
2799	0.9980113685	716.6319687
2800	0.9980135426	716.2401183
2801	0.9980148487	716.0046232
2802	0.9980167873	715.6549361
2803	0.998017252	715.5710861
2804	0.9980196874	715.131475
2805	0.9980229784	714.5370108
2806	0.9980251281	714.1484303
2807	0.9980264153	713.9156528
2808	0.9980274896	713.7213222
2809	0.9980288312	713.4785661
2810	0.9980308669	713.1100498
2811	0.9980384863	711.7290577
2812	0.9980404739	711.3683631
2813	0.998044987	710.5486949
2814	0.9980514278	709.3772784
2815	0.9980545603	708.8068437
2816	0.9980561403	708.5189623
2817	0.9980625603	707.3479803
2818	0.9980654477	706.8206923
2819	0.9980661793	706.6870362
2820	0.9980666945	706.5928921
2821	0.9980725257	705.5264798
2822	0.9980746819	705.1317452
2823	0.9980748489	705.1011575
2824	0.9980777006	704.5787339
2825	0.9980813522	703.9092129
2826	0.9980839494	703.4326168
2827	0.9980861958	703.0201417
2828	0.9980870017	702.8721098
2829	0.9980875324	702.7746096
2830	0.9980898397	702.3505592
2831	0.9980930698	701.7564619
2832	0.9980957619	701.2609312
2833	0.9980982624	700.8003664
2834	0.9981019503	700.1205241
2835	0.9981026746	699.9869319
2836	0.9981047303	699.6076206
2837	0.9981059727	699.3782793
2838	0.9981089988	698.8193482
2839	0.9981105339	698.5356445
2840	0.9981120906	698.2478274
2841	0.998116355	697.4587776
2842	0.9981219163	696.4284384
2843	0.9981225285	696.314922
2844	0.9981229076	696.2446167
2845	0.9981234276	696.1481634
2846	0.9981259188	695.685933
2847	0.9981274118	695.4087681
2848	0.9981307677	694.7853552
2849	0.998133836	694.2148898
2850	0.9981356228	693.8824695
2851	0.998140643	692.9476196
2852	0.9981411195	692.8588266
2853	0.9981420219	692.690637
2854	0.9981451383	692.1094712
2855	0.9981478709	691.5994593
2856	0.9981491588	691.3589674
2857	0.9981523602	690.7607773
2858	0.9981528931	690.6611542
2859	0.9981544076	690.3779531
2860	0.9981562138	690.0400581
2861	0.9981630207	688.7651256
2862	0.9981657164	688.2595705
2863	0.9981679905	687.8327978
2864	0.998172067	687.0671084
2865	0.9981783121	685.8924344
2866	0.9981784213	685.8718597
2867	0.9981814416	685.303017
2868	0.9981836685	684.8832928
2869	0.9981871945	684.2182056
2870	0.9981925848	683.2001929
2871	0.9981966093	682.4391455
2872	0.9981988882	682.0078257
2873	0.9982029526	681.2378824
2874	0.9982065674	680.5523763
2875	0.9982082458	680.2338393
2876	0.9982088348	680.1220304
2877	0.9982116522	679.5869202
2878	0.9982134699	679.2414692
2879	0.9982153711	678.879947
2880	0.9982172083	678.5304134
2881	0.9982213255	677.7464599
2882	0.9982264805	676.763629
2883	0.9982285684	676.3651368
2884	0.9982289705	676.2883754
2885	0.9982330665	675.5058635
2886	0.9982359192	674.9603506
2887	0.9982399042	674.1975654
2888	0.9982407817	674.0294696
2889	0.9982415563	673.8810758
2890	0.9982430993	673.5853392
2891	0.9982452948	673.1643328
2892	0.9982459339	673.0417434
2893	0.9982469716	672.8426169
2894	0.9982484519	672.5584761
2895	0.9982507727	672.1127742
2896	0.9982527895	671.7251979
2897	0.9982534636	671.5955918
2898	0.9982565104	671.0095527
2899	0.9982599841	670.3407646
2900	0.9982622329	669.907441
2901	0.998263963	669.5738858
2902	0.9982647986	669.4127242
2903	0.9982664485	669.0943995
2904	0.9982689219	668.6168959
2905	0.99827043	668.3255909
2906	0.9982751844	667.4063868
2907	0.9982764637	667.158836
2908	0.9982812848	666.2250779
2909	0.998283217	665.8504976
2910	0.998287414	665.0360903
2911	0.9982898489	664.5631579
2912	0.9982944116	663.676046
2913	0.9982982784	662.923295
2914	0.998299333	662.7178408
2915	0.9983011542	662.362903
2916	0.9983048014	661.6515188
2917	0.9983085175	660.9259129
2918	0.9983112021	660.4012021
2919	0.9983170526	659.2563042
2920	0.998319777	658.7224688
2921	0.9983219438	658.2975936
2922	0.9983239598	657.9020378
2923	0.9983245208	657.7919379
2924	0.9983322728	656.2684441
2925	0.998333448	656.0371878
2926	0.9983357512	655.5837006
2927	0.9983382943	655.0826206
2928	0.9983395917	654.8268393
2929	0.9983426877	654.216063
2930	0.9983430814	654.1383456
2931	0.9983443726	653.8834179
2932	0.9983452491	653.7103093
2933	0.9983464656	653.4699801
2934	0.9983481084	653.1452868
2935	0.9983506389	652.6448104
2936	0.9983532381	652.1303714
2937	0.9983585556	651.076627
2938	0.9983597421	650.8412871
2939	0.9983614769	650.4970027
2940	0.9983630051	650.1935989
2941	0.9983638209	650.0315616
2942	0.9983663565	649.5276907
2943	0.9983693879	648.9247613
2944	0.9983722398	648.3570504
2945	0.9983746862	647.86964
2946	0.9983751079	647.7855928
2947	0.9983790989	646.9895662
2948	0.9983799904	646.8116146
2949	0.9983819298	646.4243492
2950	0.9983854741	645.7159778
2951	0.9983874134	645.3280597
2952	0.9983885562	645.0993448
2953	0.9983918581	644.4380986
2954	0.998393406	644.1278708
2955	0.9983977744	643.251565
2956	0.9983998318	642.8384375
2957	0.9984004686	642.7105254
2958	0.9984018587	642.4311655
2959	0.9984033592	642.1295239
2960	0.998406652	641.4670299
2961	0.9984107044	640.6507925
2962	0.998412434	640.3020828
2963	0.9984128904	640.2100299
2964	0.9984142611	639.9335142
2965	0.9984149478	639.7949554
2966	0.9984152845	639.726985
2967	0.9984162713	639.5277888
2968	0.9984194562	638.8844134
2969	0.9984215062	638.4699475
2970	0.9984236428	638.0377039
2971	0.9984242193	637.9210096
2972	0.9984261477	637.5305563
2973	0.998430198	636.7096927
2974	0.9984311462	636.5173723
2975	0.9984324782	636.2470972
2976	0.9984342323	635.8910178
2977	0.9984364306	635.444471
2978	0.9984376338	635.1999242
2979	0.998439455	634.8296046
2980	0.9984424552	634.2190708
2981	0.9984436333	633.9791564
2982	0.9984441694	633.8699755
2983	0.9984450765	633.6851583
2984	0.9984472666	633.2387232
2985	0.9984475125	633.1885932
2986	0.9984490318	632.8786863
2987	0.9984518333	632.3068358
2988	0.998453766	631.9120336
2989	0.9984587853	630.8855618
2990	0.9984619683	630.233755
2991	0.9984625161	630.1215171
2992	0.9984643818	629.739091
2993	0.9984655407	629.5014007
2994	0.9984688906	628.813905
2995	0.9984717093	628.2348253
2996	0.9984734754	627.8717265
2997	0.9984743075	627.7005701
2998	0.9984781732	626.9048628
2999	0.9984826068	625.9910024
3000	0.9984836704	625.7715605
3001	0.9984839335	625.7172791
3002	0.9984846063	625.5784225
3003	0.9984856364	625.3657708
3004	0.998487237	625.0351947
3005	0.9984904835	624.3641414
3006	0.9984951966	623.3886572
3007	0.9984977345	622.8627614
3008	0.9984995217	622.4921411
3009	0.9985009483	622.1961624
3010	0.9985025676	621.8600205
3011	0.9985035524	621.6555025
3012	0.9985066153	621.0189637
3013	0.9985078808	620.7557839
3014	0.9985087638	620.5720997
3015	0.9985123953	619.8160132
3016	0.9985148182	619.3110485
3017	0.9985168837	618.8802526
3018	0.9985181062	618.6251291
3019	0.998519653	618.30219
3020	0.9985207413	618.0748754
3021	0.9985226626	617.6733604
3022	0.9985234771	617.5030689
3023	0.9985237409	617.4478985
3024	0.9985257117	617.0356077
3025	0.9985283895	616.4749832
3026	0.9985319143	615.7362483
3027	0.9985335254	615.3982927
3028	0.9985355817	614.9666915
3029	0.9985376273	614.5370275
3030	0.9985399737	614.0438232
3031	0.9985443565	613.1214852
3032	0.9985450277	612.9801176
3033	0.998547582	612.4418024
3034	0.9985503867	611.8501965
3035	0.9985511771	611.6833643
3036	0.9985517941	611.5531008
3037	0.998552709	611.3599129
3038	0.9985542556	611.0331678
3039	0.9985583744	610.1621597
3040	0.9985612263	609.5583196
3041	0.9985656515	608.6202016
3042	0.998566159	608.512515
3043	0.9985672015	608.291259
3044	0.9985684726	608.021389
3045	0.9985703454	607.6235216
3046	0.9985716664	607.3427454
3047	0.9985736041	606.9306371
3048	0.9985745506	606.7292451
3049	0.9985747607	606.6845169
3050	0.9985777278	606.0526824
3051	0.9985798136	605.6081239
3052	0.998580573	605.4461991
3053	0.9985811778	605.3172003
3054	0.9985837819	604.7614374
3055	0.9985849159	604.519258
3056	0.9985868961	604.0961477
3057	0.9985876724	603.9302035
3058	0.9985898096	603.4730826
3059	0.9985900907	603.4129261
3060	0.9985905158	603.3219459
3061	0.9985910563	603.2062679
3062	0.9985932457	602.7374056
3063	0.9985952228	602.3137028
3064	0.9985969487	601.9435877
3065	0.998599137	601.4739944
3066	0.9986012133	601.0280936
3067	0.9986017303	600.9170035
3068	0.9986022769	600.7995357
3069	0.9986024674	600.758603
3070	0.9986038786	600.4551939
3071	0.9986072859	599.7220314
3072	0.9986081472	599.5365589
3073	0.9986097082	599.2002631
3074	0.9986100274	599.1314808
3075	0.9986137045	598.3384758
3076	0.9986152584	598.0030456
3077	0.9986180818	597.3930905
3078	0.9986193144	597.1266106
3079	0.998619634	597.0574797
3080	0.9986197789	597.0261492
3081	0.9986200029	596.9776922
3082	0.9986211965	596.7194817
3083	0.9986222304	596.4956937
3084	0.9986223773	596.4639046
3085	0.9986234965	596.2215714
3086	0.9986251056	595.8729754
3087	0.998627068	595.4475737
3088	0.9986278447	595.2791344
3089	0.998628412	595.156049
3090	0.9986298705	594.839545
3091	0.9986325905	594.2488107
3092	0.9986332527	594.1048964
3093	0.9986352275	593.6755366
3094	0.9986363326	593.4351344
3095	0.9986389548	592.8642953
3096	0.9986406323	592.4988197
3097	0.9986420165	592.197094
3098	0.9986429822	591.9864845
3099	0.9986442147	591.7175836
3100	0.9986465819	591.2008027
3101	0.9986484395	590.7949419
3102	0.9986491728	590.6346449
3103	0.9986511876	590.194011
3104	0.9986520984	589.9947072
3105	0.9986535338	589.6804816
3106	0.9986540906	589.5585452
3107	0.9986567754	588.9702273
3108	0.9986568591	588.9518691
3109	0.9986571983	588.8774972
3110	0.9986578262	588.7398039
3111	0.9986611163	588.0177551
3112	0.9986650761	587.1475767
3113	0.9986676964	586.5710387
3114	0.9986688884	586.308597
3115	0.9986693546	586.2059008
3116	0.9986694261	586.190147
3117	0.9986704295	585.9690953
3118	0.998671604	585.7102203
3119	0.9986724545	585.5226879
3120	0.9986743703	585.1000378
3121	0.9986757792	584.7890376
3122	0.9986763419	584.6647692
3123	0.9986789236	584.0943369
3124	0.9986817302	583.4735521
3125	0.998681926	583.4302068
3126	0.9986853937	582.6622356
3127	0.9986868608	582.3370351
3128	0.9986887084	581.9272003
3129	0.998689434	581.7661751
3130	0.998689737	581.6989264
3131	0.9986901439	581.6085929
3132	0.9986926417	581.0537923
3133	0.9986956466	580.3856345
3134	0.998695904	580.3283726
3135	0.9986972377	580.0315341
3136	0.9986980424	579.8523679
3137	0.9986996743	579.4888539
3138	0.9987005514	579.2933929
3139	0.9987010838	579.1747081
3140	0.9987031599	578.7116591
3141	0.998703753	578.5793081
3142	0.9987041861	578.4826419
3143	0.9987054076	578.2099308
3144	0.9987057577	578.1317432
3145	0.9987067033	577.9205027
3146	0.9987068091	577.8968678
3147	0.9987087742	577.4576132
3148	0.9987095106	577.2929411
3149	0.9987117886	576.7831819
3150	0.9987121645	576.6990231
3151	0.9987123379	576.6602092
3152	0.99871287	576.5410296
3153	0.9987140471	576.2773622
3154	0.998714683	576.1348581
3155	0.9987174827	575.5070346
3156	0.9987181618	575.3546489
3157	0.9987196218	575.0269033
3158	0.9987238893	574.0678043
3159	0.9987257077	573.6586482
3160	0.998726746	573.4248901
3161	0.9987286043	573.0062932
3162	0.9987302988	572.624321
3163	0.9987306008	572.5562175
3164	0.9987308618	572.4973445
3165	0.9987327814	572.0642217
3166	0.9987342707	571.72797
3167	0.9987364978	571.2247563
3168	0.9987370877	571.0913968
3169	0.9987379024	570.907161
3170	0.998738384	570.7982304
3171	0.9987389359	570.6733571
3172	0.9987401356	570.4018513
3173	0.9987408426	570.241786
3174	0.9987417279	570.0412807
3175	0.998743497	569.6403948
3176	0.998744487	569.4159438
3177	0.998744845	569.3347717
3178	0.9987467864	568.8942915
3179	0.9987486869	568.4627597
3180	0.9987506646	568.0133565
3181	0.9987515778	567.8057095
3182	0.9987524134	567.6156611
3183	0.9987547765	567.0778272
3184	0.9987569579	566.5809233
3185	0.998759038	566.1066652
3186	0.9987594544	566.0116768
3187	0.9987597376	565.9470713
3188	0.9987616048	565.5208912
3189	0.9987639599	564.9828991
3190	0.9987655304	564.6238621
3191	0.998765903	564.5386448
3192	0.9987660039	564.5155659
3193	0.9987664094	564.422798
3194	0.9987677843	564.1081783
3195	0.9987700825	563.5818574
3196	0.9987707321	563.4330137
3197	0.9987717044	563.2101546
3198	0.9987732342	562.8593087
3199	0.998775974	562.2304247
3200	0.9987786285	561.6204429
3201	0.9987812057	561.027598
3202	0.9987825365	560.7212211
3203	0.9987827678	560.6679655
3204	0.9987838754	560.4128238
3205	0.9987870798	559.6740002
3206	0.9987884176	559.3652594
3207	0.9987888518	559.2650216
3208	0.9987907827	558.8190382
3209	0.9987919959	558.5386418
3210	0.9987940352	558.0670007
3211	0.9987960741	557.595043
3212	0.9987972564	557.3211816
3213	0.9987989623	556.9258028
3214	0.9988008315	556.4922605
3215	0.9988029687	555.9961376
3216	0.9988042984	555.6872468
3217	0.9988050543	555.5115561
3218	0.9988070391	555.0500252
3219	0.9988072881	554.9920984
3220	0.9988079694	554.8335673
3221	0.9988094661	554.4851205
3222	0.9988113441	554.0476272
3223	0.9988130714	553.6449283
3224	0.9988137003	553.4982244
3225	0.9988161743	552.9207564
3226	0.9988179482	552.506355
3227	0.9988211411	551.759655
3228	0.998821692	551.6307054
3229	0.998822223	551.5064052
3230	0.998824479	550.9779503
3231	0.9988258083	550.6663209
3232	0.9988291065	549.8924021
3233	0.9988305474	549.553944
3234	0.9988311761	549.406216
3235	0.9988318367	549.250939
3236	0.9988331341	548.9458466
3237	0.9988363786	548.1821332
3238	0.9988372002	547.9885673
3239	0.9988376916	547.8727684
3240	0.998841545	546.963816
3241	0.9988427136	546.6878834
3242	0.9988429002	546.6438082
3243	0.9988441064	546.3587983
3244	0.9988466882	545.7482854
3245	0.9988469746	545.6805208
3246	0.9988477735	545.4914567
3247	0.9988478776	545.4668181
3248	0.9988487308	545.2648019
3249	0.9988504262	544.863166
3250	0.9988531901	544.2077775
3251	0.9988556677	543.6196009
3252	0.9988568489	543.3389482
3253	0.9988576608	543.1459582
3254	0.9988586806	542.9034709
3255	0.998861423	542.2508294
3256	0.998861656	542.1953476
3257	0.9988620145	542.1099511
3258	0.9988639175	541.6565034
3259	0.9988658649	541.1920537
3260	0.9988683274	540.6041999
3261	0.9988694958	540.3250578
3262	0.9988702073	540.1549926
3263	0.998871864	539.7588271
3264	0.9988732829	539.4192708
3265	0.9988738521	539.2829962
3266	0.9988755121	538.8854047
3267	0.9988766045	538.6235677
3268	0.9988780519	538.2764691
3269	0.9988785272	538.162451
3270	0.9988808683	537.6004394
3271	0.9988820429	537.3182509
3272	0.9988825359	537.1997639
3273	0.9988840788	536.82877
3274	0.9988864611	536.2554572
3275	0.9988885951	535.7413524
3276	0.9988906208	535.2529046
3277	0.9988908056	535.2083124
3278	0.9988926801	534.755894
3279	0.9988935902	534.5360739
3280	0.9988942867	534.3678026
3281	0.9988973924	533.6168254
3282	0.9988994438	533.1201943
3283	0.9989003058	532.9113761
3284	0.9989016933	532.5750737
3285	0.9989022804	532.4327086
3286	0.9989032591	532.1953177
3287	0.9989050765	531.7541793
3288	0.9989056464	531.6157825
3289	0.9989069819	531.2912853
3290	0.9989073823	531.19398
3291	0.9989096952	530.6314334
3292	0.9989103892	530.4625506
3293	0.9989122836	530.0012051
3294	0.998914626	529.4302094
3295	0.9989158499	529.1316281
3296	0.9989166312	528.9409374
3297	0.9989170209	528.8458048
3298	0.9989192834	528.2930861
3299	0.9989203462	528.0332483
3300	0.998922914	527.4049702
3301	0.9989243472	527.0539653
3302	0.9989269989	526.4039101
3303	0.9989279147	526.1792293
3304	0.9989293332	525.8309927
3305	0.9989298517	525.7036674
3306	0.9989319308	525.192738
3307	0.9989333223	524.850519
3308	0.9989348417	524.476571
3309	0.9989385678	523.558426
3310	0.9989414474	522.8477516
3311	0.9989429392	522.4792031
3312	0.998943332	522.3821086
3313	0.998943381	522.3699919
3314	0.9989440582	522.2025899
3315	0.9989441352	522.1835498
3316	0.998944361	522.1277087
3317	0.9989467405	521.5389133
3318	0.9989478652	521.2603821
3319	0.9989478951	521.2529687
3320	0.998948659	521.0636945
3321	0.9989489283	520.9969556
3322	0.9989512889	520.4115851
3323	0.9989513676	520.392064
3324	0.9989543584	519.6494318
3325	0.9989553121	519.4123784
3326	0.9989571428	518.9570708
3327	0.9989581277	518.7119592
3328	0.9989611443	517.9604802
3329	0.9989614282	517.8897037
3330	0.9989626986	517.5728745
3331	0.9989642929	517.1749689
3332	0.9989657359	516.8145713
3333	0.9989667311	516.5658512
3334	0.9989673269	516.4169045
3335	0.9989679054	516.2722357
3336	0.9989685211	516.1182242
3337	0.9989693651	515.907019
3338	0.998969649	515.8359745
3339	0.9989702746	515.6793475
3340	0.9989703742	515.6544056
3341	0.9989709096	515.5203201
3342	0.9989726852	515.0753928
3343	0.9989743372	514.6610654
3344	0.9989752591	514.4297208
3345	0.9989753058	514.4180026
3346	0.9989763155	514.1644833
3347	0.998977826	513.7850231
3348	0.9989792251	513.4332753
3349	0.9989814024	512.8854001
3350	0.9989835718	512.3389528
3351	0.9989839073	512.2543835
3352	0.9989839828	512.2353656
3353	0.9989867129	511.546689
3354	0.998988442	511.110033
3355	0.9989895321	510.8345603
3356	0.9989901768	510.6715741
3357	0.9989920121	510.2073205
3358	0.998992974	509.9638216
3359	0.998994437	509.5932421
3360	0.9989958963	509.2233467
3361	0.998996961	508.9533019
3362	0.9989978114	508.7375084
3363	0.9989996183	508.278685
3364	0.9990008288	507.9710543
3365	0.9990021812	507.6271711
3366	0.9990032802	507.3475441
3367	0.9990051803	506.8637169
3368	0.9990053323	506.8249887
3369	0.9990055016	506.7818652
3370	0.9990071937	506.3505547
3371	0.9990072332	506.3404668
3372	0.9990083917	506.0449395
3373	0.9990096956	505.7121311
3374	0.9990109901	505.3814928
3375	0.9990113532	505.2887177
3376	0.9990116258	505.2190528
3377	0.999012469	505.0035041
3378	0.9990134104	504.7627446
3379	0.9990145504	504.4710237
3380	0.9990157462	504.164847
3381	0.9990158073	504.1492051
3382	0.9990166829	503.924887
3383	0.9990169624	503.8532674
3384	0.9990170397	503.8334579
3385	0.9990179893	503.5900351
3386	0.999019476	503.2087032
3387	0.9990199475	503.087699
3388	0.9990207706	502.8763888
3389	0.9990224134	502.4543847
3390	0.9990234671	502.1835218
3391	0.9990244564	501.9290965
3392	0.9990249505	501.8019588
3393	0.9990260572	501.5170902
3394	0.9990271191	501.2436332
3395	0.9990275671	501.1281986
3396	0.9990285497	500.8749518
3397	0.9990289014	500.7842747
3398	0.9990295964	500.6050529
3399	0.9990301271	500.4681334
3400	0.9990324487	499.8687949
3401	0.9990331392	499.6903894
3402	0.9990338369	499.5100778
3403	0.9990341602	499.4264918
3404	0.9990346948	499.288236
3405	0.9990348888	499.2380656
3406	0.9990358978	498.9770424
3407	0.9990359668	498.9591841
3408	0.999037172	498.6471985
3409	0.999037197	498.6407218
3410	0.9990398729	497.9472976
3411	0.9990401368	497.8788754
3412	0.9990410071	497.6531065
3413	0.9990411362	497.6196081
3414	0.9990416415	497.4884809
3415	0.9990431851	497.0876543
3416	0.999043377	497.0378141
3417	0.9990441985	496.8243514
3418	0.9990455037	496.4850168
3419	0.9990477357	495.904192
3420	0.9990478665	495.870126
3421	0.9990490423	495.5638622
3422	0.9990498654	495.3493421
3423	0.9990500882	495.2912636
3424	0.9990501831	495.2665205
3425	0.9990517572	494.8559629
3426	0.9990526605	494.6201995
3427	0.9990526941	494.6114256
3428	0.9990528692	494.565703
3429	0.9990535952	494.3761321
3430	0.9990550484	493.9964325
3431	0.9990559775	493.7535026
3432	0.9990578277	493.2694117
3433	0.9990583994	493.1197473
3434	0.9990607355	492.5076506
3435	0.9990616669	492.2633971
3436	0.9990636592	491.7405183
3437	0.999063717	491.7253515
3438	0.9990645734	491.5003991
3439	0.9990659616	491.1355541
3440	0.9990660028	491.1247422
3441	0.9990665598	490.9782763
3442	0.9990686697	490.4230625
3443	0.9990693555	490.242478
3444	0.999069915	490.0950754
3445	0.9990708296	489.8540441
3446	0.999071085	489.7867352
3447	0.9990714097	489.7011192
3448	0.9990720696	489.5270701
3449	0.9990722593	489.4770391
3450	0.9990746302	488.8511998
3451	0.9990755228	488.6153659
3452	0.9990768963	488.2522699
3453	0.9990769942	488.2263769
3454	0.9990774548	488.1045487
3455	0.9990787822	487.7532484
3456	0.9990805202	487.2929329
3457	0.9990814946	487.0346619
3458	0.9990826947	486.7163857
3459	0.9990831807	486.587447
3460	0.9990846597	486.1948049
3461	0.9990864282	485.7248947
3462	0.9990867259	485.6457408
3463	0.999087508	485.4377637
3464	0.9990885258	485.1669454
3465	0.9990897372	484.8444442
3466	0.9990897597	484.8384483
3467	0.9990907969	484.5621285
3468	0.9990926338	484.0724056
3469	0.9990938084	483.758984
3470	0.9990938967	483.7354178
3471	0.9990946724	483.5283144
3472	0.9990966941	482.988106
3473	0.9990979142	482.6618185
3474	0.9990985427	482.4936539
3475	0.9990993831	482.2686834
3476	0.9991009416	481.8512293
3477	0.9991019166	481.5898825
3478	0.9991027942	481.3545328
3479	0.9991030187	481.2942927
3480	0.999105059	480.7465934
3481	0.9991052529	480.6945102
3482	0.9991059082	480.5184573
3483	0.9991079061	479.9812817
3484	0.999109642	479.5140585
3485	0.9991103786	479.3156614
3486	0.9991118416	478.9213818
3487	0.9991126891	478.692832
3488	0.9991128965	478.6369004
3489	0.9991147458	478.1377313
3490	0.9991152614	477.9984745
3491	0.9991159785	477.8047239
3492	0.9991179924	477.260168
3493	0.9991181198	477.2256988
3494	0.9991204404	476.5973797
3495	0.9991208376	476.4897634
3496	0.9991228559	475.9424949
3497	0.9991242336	475.5685995
3498	0.9991245564	475.4809421
3499	0.9991257823	475.147896
3500	0.9991272361	474.7526737
3501	0.9991280805	474.5229419
3502	0.9991297766	474.0611944
3503	0.9991301378	473.962787
3504	0.9991314413	473.6075413
3505	0.9991339675	472.9182919
3506	0.9991347797	472.6964886
3507	0.9991360168	472.3584326
3508	0.9991365962	472.2000098
3509	0.9991381467	471.7758349
3510	0.9991402898	471.1888989
3511	0.9991413423	470.9003851
3512	0.9991419529	470.7329316
3513	0.9991433499	470.3495823
3514	0.99914476	469.9622925
3515	0.9991452476	469.8283242
3516	0.9991459802	469.6269388
3517	0.9991460025	469.6207935
3518	0.9991464212	469.5056611
3519	0.9991466992	469.4291921
3520	0.9991473903	469.239063
3521	0.9991490699	468.7766544
3522	0.9991501798	468.4708148
3523	0.9991509855	468.248685
3524	0.9991512367	468.1794273
3525	0.9991525541	467.8159395
3526	0.9991528611	467.7311849
3527	0.9991545789	467.2567279
3528	0.9991548209	467.1898405
3529	0.9991567153	466.6659769
3530	0.9991567774	466.6487849
3531	0.9991576268	466.4137003
3532	0.9991594719	465.9026147
3533	0.9991610956	465.4523941
3534	0.9991624173	465.0855643
3535	0.9991631081	464.8937384
3536	0.9991643252	464.5555855
3537	0.9991656853	464.1773775
3538	0.9991666809	463.9003478
3539	0.9991692715	463.178682
3540	0.9991707001	462.7802733
3541	0.9991715429	462.5450348
3542	0.9991718245	462.4664314
3543	0.999172797	462.1948277
3544	0.9991738483	461.9010175
3545	0.9991758299	461.346742
3546	0.9991763298	461.2068026
3547	0.9991775754	460.8579426
3548	0.9991779518	460.7524605
3549	0.9991780304	460.7304445
3550	0.999178333	460.6456296
3551	0.9991800567	460.1621921
3552	0.9991806849	459.9858922
3553	0.9991822029	459.5595523
3554	0.9991830888	459.3105874
3555	0.9991831484	459.2938308
3556	0.9991844145	458.9377337
3557	0.9991848544	458.813948
3558	0.9991857668	458.5571021
3559	0.9991859139	458.5156783
3560	0.9991862127	458.4315105
3561	0.9991877096	458.0096929
3562	0.999189402	457.532338
3563	0.9991896309	457.4677123
3564	0.9991915453	456.9270544
3565	0.9991929085	456.5416487
3566	0.9991938852	456.2653296
3567	0.9991946914	456.0371109
3568	0.9991967621	455.4504407
3569	0.9991988717	454.8519505
3570	0.9992000495	454.5174727
3571	0.999200708	454.3303497
3572	0.999202184	453.9106761
3573	0.9992035899	453.510547
3574	0.9992058746	452.8595871
3575	0.9992071697	452.4901736
3576	0.999207852	452.2954072
3577	0.9992094207	451.8473639
3578	0.9992106749	451.4888072
3579	0.9992112502	451.3242383
3580	0.999212242	451.0403821
3581	0.9992136181	450.6462644
3582	0.999214641	450.353079
3583	0.9992154659	450.1165132
3584	0.9992169657	449.6860446
3585	0.9992179395	449.4063323
3586	0.9992188754	449.1373681
